date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type
2018-09-24 20:15:00,20.77,6.43,3.44,0.012865,74.21,98.4,72900,Weekday,Monday,Light_Load
2018-09-24 20:30:00,39.98,9.15,3.32,0.020514,96.26,92.49,73800,Weekday,Monday,Medium_Load
2018-09-24 20:45:00,44.46,1.6,1.36,0.022991,76.26,81.25,74700,Weekday,Monday,Medium_Load
2018-09-24 21:00:00,52.12,12.46,3.17,0.025744,85.02,85.91,75600,Weekday,Monday,Maximum_Load
2018-09-24 21:15:00,63.79,13.55,0.0,0.033108,82.41,77.23,76500,Weekday,Monday,Medium_Load
2018-09-24 21:30:00,52.03,14.07,3.87,0.02761,85.82,90.36,77400,Weekday,Monday,Medium_Load
2018-09-24 21:45:00,33.59,7.07,2.66,0.018745,85.2,93.13,78300,Weekday,Monday,Medium_Load
2018-09-24 22:00:00,29.19,14.95,3.13,0.01674,86.29,83.88,79200,Weekday,Monday,Light_Load
2018-09-24 22:15:00,3.0,3.13,6.02,0.00194,75.33,99.62,80100,Weekday,Monday,Light_Load
2018-09-24 22:30:00,38.15,10.73,3.53,0.019129,78.35,87.51,81000,Weekday,Monday,Medium_Load
2018-09-24 22:45:00,58.2,19.01,1.47,0.028341,77.29,89.74,81900,Weekday,Monday,Medium_Load
2018-09-24 23:00:00,61.01,23.15,0.0,0.028454,89.05,76.92,82800,Weekday,Monday,Medium_Load
2018-09-24 23:15:00,21.63,5.06,2.44,0.011073,98.07,81.54,83700,Weekday,Monday,Medium_Load
2018-09-24 23:30:00,12.08,7.55,0.76,0.005943,74.16,93.59,84600,Weekday,Monday,Light_Load
2018-09-24 23:45:00,20.64,4.79,4.12,0.01016,85.48,75.18,85500,Weekday,Monday,Light_Load
2018-09-25 00:00:00,26.78,4.03,1.32,0.015612,71.69,78.16,0,Weekday,Tuesday,Light_Load
2018-09-25 00:15:00,26.44,0.05,0.0,0.013941,89.6,94.12,900,Weekday,Tuesday,Light_Load
2018-09-25 00:30:00,21.26,2.07,2.43,0.010883,87.04,85.07,1800,Weekday,Tuesday,Light_Load
2018-09-25 00:45:00,87.77,16.24,1.48,0.044306,97.22,98.74,2700,Weekday,Tuesday,Maximum_Load
2018-09-25 01:00:00,43.6,15.65,4.89,0.022761,81.66,80.26,3600,Weekday,Tuesday,Medium_Load
2018-09-25 01:15:00,96.57,24.39,0.36,0.047519,86.56,94.16,4500,Weekday,Tuesday,Maximum_Load
2018-09-25 01:30:00,28.39,6.66,0.91,0.014913,79.63,99.74,5400,Weekday,Tuesday,Light_Load
2018-09-25 01:45:00,15.5,0.98,1.68,0.009387,75.82,86.54,6300,Weekday,Tuesday,Light_Load
2018-09-25 02:00:00,15.31,0.77,2.57,0.006336,84.15,91.93,7200,Weekday,Tuesday,Light_Load
2018-09-25 02:15:00,26.94,9.35,0.94,0.009434,86.29,95.29,8100,Weekday,Tuesday,Light_Load
2018-09-25 02:30:00,26.54,8.85,0.76,0.009706,88.0,97.01,9000,Weekday,Tuesday,Light_Load
2018-09-25 02:45:00,40.8,9.75,3.76,0.017627,92.32,88.94,9900,Weekday,Tuesday,Medium_Load
2018-09-25 03:00:00,7.99,2.95,2.14,0.001935,70.45,93.8,10800,Weekday,Tuesday,Light_Load
2018-09-25 03:15:00,54.49,7.37,1.54,0.024849,91.0,97.75,11700,Weekday,Tuesday,Maximum_Load
2018-09-25 03:30:00,91.57,30.32,3.9,0.041814,87.33,97.14,12600,Weekday,Tuesday,Maximum_Load
2018-09-25 03:45:00,10.32,2.56,4.01,0.007715,86.44,79.8,13500,Weekday,Tuesday,Light_Load
2018-09-25 04:00:00,62.77,12.94,4.55,0.028168,94.05,99.13,14400,Weekday,Tuesday,Medium_Load
2018-09-25 04:15:00,5.75,5.34,1.57,0.005671,78.41,78.17,15300,Weekday,Tuesday,Light_Load
2018-09-25 04:30:00,32.53,7.39,0.0,0.018536,71.77,78.38,16200,Weekday,Tuesday,Light_Load
2018-09-25 04:45:00,44.68,2.67,2.06,0.022754,94.55,77.73,17100,Weekday,Tuesday,Medium_Load
2018-09-25 05:00:00,13.44,5.67,1.03,0.007191,78.44,96.04,18000,Weekday,Tuesday,Light_Load
2018-09-25 05:15:00,41.79,11.5,3.41,0.020571,98.41,83.43,18900,Weekday,Tuesday,Medium_Load
2018-09-25 05:30:00,36.99,10.62,2.49,0.019285,82.71,97.16,19800,Weekday,Tuesday,Medium_Load
2018-09-25 05:45:00,72.71,22.19,3.42,0.038495,96.75,93.76,20700,Weekday,Tuesday,Medium_Load
2018-09-25 06:00:00,103.43,22.49,2.38,0.052978,87.99,82.67,21600,Weekday,Tuesday,Maximum_Load
2018-09-25 06:15:00,51.44,13.4,2.87,0.026288,93.03,88.5,22500,Weekday,Tuesday,Medium_Load
2018-09-25 06:30:00,10.33,3.22,4.06,0.004777,81.64,78.29,23400,Weekday,Tuesday,Light_Load
2018-09-25 06:45:00,19.46,8.58,2.67,0.005785,73.66,84.28,24300,Weekday,Tuesday,Light_Load
2018-09-25 07:00:00,38.27,5.05,1.42,0.019111,79.8,98.38,25200,Weekday,Tuesday,Medium_Load
2018-09-25 07:15:00,3.0,0.02,2.87,0.0,82.02,86.49,26100,Weekday,Tuesday,Light_Load
2018-09-25 07:30:00,75.75,26.51,2.15,0.037489,99.59,82.45,27000,Weekday,Tuesday,Maximum_Load
2018-09-25 07:45:00,24.33,5.48,5.1,0.011113,85.07,82.94,27900,Weekday,Tuesday,Light_Load
2018-09-25 08:00:00,80.81,26.97,2.25,0.042934,92.56,82.55,28800,Weekday,Tuesday,Maximum_Load
2018-09-25 08:15:00,86.26,12.59,0.47,0.046204,95.62,90.18,29700,Weekday,Tuesday,Maximum_Load
2018-09-25 08:30:00,64.58,11.69,4.98,0.033605,75.57,81.52,30600,Weekday,Tuesday,Medium_Load
2018-09-25 08:45:00,61.69,14.44,4.05,0.031163,84.68,88.56,31500,Weekday,Tuesday,Medium_Load
2018-09-25 09:00:00,77.95,25.78,4.67,0.036038,81.48,79.26,32400,Weekday,Tuesday,Medium_Load
2018-09-25 09:15:00,15.39,5.62,1.89,0.007449,82.76,81.46,33300,Weekday,Tuesday,Medium_Load
2018-09-25 09:30:00,35.41,4.21,2.41,0.018665,95.7,92.93,34200,Weekday,Tuesday,Medium_Load
2018-09-25 09:45:00,25.04,9.45,0.0,0.014775,87.04,99.8,35100,Weekday,Tuesday,Light_Load
2018-09-25 10:00:00,96.13,25.98,3.43,0.050665,94.24,77.73,36000,Weekday,Tuesday,Maximum_Load
2018-09-25 10:15:00,48.7,11.65,4.36,0.025453,83.24,98.19,36900,Weekday,Tuesday,Medium_Load
2018-09-25 10:30:00,74.82,12.11,0.0,0.038324,92.59,86.43,37800,Weekday,Tuesday,Maximum_Load
2018-09-25 10:45:00,91.14,15.16,0.0,0.045793,87.32,98.08,38700,Weekday,Tuesday,Maximum_Load
2018-09-25 11:00:00,48.83,15.8,2.83,0.022805,96.5,77.69,39600,Weekday,Tuesday,Medium_Load
2018-09-25 11:15:00,3.0,2.34,3.0,0.0,85.7,80.93,40500,Weekday,Tuesday,Light_Load
2018-09-25 11:30:00,89.93,10.47,2.41,0.045462,96.81,78.04,41400,Weekday,Tuesday,Maximum_Load
2018-09-25 11:45:00,74.99,26.89,4.71,0.03769,96.54,83.01,42300,Weekday,Tuesday,Maximum_Load
2018-09-25 12:00:00,57.62,15.29,4.33,0.03074,82.95,92.18,43200,Weekday,Tuesday,Medium_Load
2018-09-25 12:15:00,49.84,19.51,4.09,0.025313,85.91,91.78,44100,Weekday,Tuesday,Medium_Load
2018-09-25 12:30:00,73.69,24.19,0.37,0.041058,85.24,86.09,45000,Weekday,Tuesday,Medium_Load
2018-09-25 12:45:00,44.02,15.07,0.0,0.021134,84.46,97.45,45900,Weekday,Tuesday,Medium_Load
2018-09-25 13:00:00,27.34,1.2,5.83,0.017971,80.67,84.27,46800,Weekday,Tuesday,Medium_Load
2018-09-25 13:15:00,6.06,2.69,4.15,0.003037,75.74,81.0,47700,Weekday,Tuesday,Medium_Load
2018-09-25 13:30:00,64.32,27.14,0.0,0.035309,86.36,84.54,48600,Weekday,Tuesday,Maximum_Load
2018-09-25 13:45:00,48.45,23.2,1.08,0.02159,91.88,82.36,49500,Weekday,Tuesday,Medium_Load
2018-09-25 14:00:00,17.56,4.48,4.63,0.007961,76.31,77.48,50400,Weekday,Tuesday,Light_Load
2018-09-25 14:15:00,33.14,17.52,5.26,0.017686,85.55,90.02,51300,Weekday,Tuesday,Medium_Load
2018-09-25 14:30:00,73.35,5.09,0.0,0.037925,96.76,94.71,52200,Weekday,Tuesday,Maximum_Load
2018-09-25 14:45:00,42.75,7.99,4.9,0.022826,92.99,84.85,53100,Weekday,Tuesday,Medium_Load
2018-09-25 15:00:00,89.07,32.9,0.73,0.044893,99.24,97.72,54000,Weekday,Tuesday,Maximum_Load
2018-09-25 15:15:00,56.54,7.51,5.79,0.026336,94.71,92.28,54900,Weekday,Tuesday,Medium_Load
2018-09-25 15:30:00,32.22,9.54,0.0,0.014199,86.3,83.33,55800,Weekday,Tuesday,Medium_Load
2018-09-25 15:45:00,29.7,12.94,3.73,0.015085,81.25,95.06,56700,Weekday,Tuesday,Medium_Load
2018-09-25 16:00:00,121.17,30.03,0.0,0.059458,89.5,85.12,57600,Weekday,Tuesday,Maximum_Load
2018-09-25 16:15:00,67.26,22.68,4.51,0.034415,86.18,97.39,58500,Weekday,Tuesday,Medium_Load
2018-09-25 16:30:00,69.79,23.91,4.3,0.032202,90.44,80.56,59400,Weekday,Tuesday,Maximum_Load
2018-09-25 16:45:00,103.12,12.91,4.0,0.050243,97.41,88.37,60300,Weekday,Tuesday,Maximum_Load
2018-09-25 17:00:00,124.26,42.34,3.38,0.066269,97.45,87.61,61200,Weekday,Tuesday,Maximum_Load
2018-09-25 17:15:00,20.63,7.4,2.71,0.01212,76.6,81.94,62100,Weekday,Tuesday,Light_Load
2018-09-25 17:30:00,64.78,11.47,1.75,0.033082,96.51,83.9,63000,Weekday,Tuesday,Maximum_Load
2018-09-25 17:45:00,41.58,17.69,0.0,0.023196,90.59,88.85,63900,Weekday,Tuesday,Medium_Load
2018-09-25 18:00:00,13.72,3.2,0.93,0.008781,76.34,84.48,64800,Weekday,Tuesday,Medium_Load
2018-09-25 18:15:00,25.54,1.28,1.69,0.017164,94.35,97.03,65700,Weekday,Tuesday,Medium_Load
2018-09-25 18:30:00,79.74,28.51,2.05,0.04046,95.02,93.87,66600,Weekday,Tuesday,Maximum_Load
2018-09-25 18:45:00,11.85,3.04,5.49,0.002888,82.93,75.49,67500,Weekday,Tuesday,Light_Load
2018-09-25 19:00:00,29.78,2.84,0.73,0.015712,98.35,90.28,68400,Weekday,Tuesday,Medium_Load
2018-09-25 19:15:00,3.0,0.01,3.77,0.002132,86.25,98.66,69300,Weekday,Tuesday,Medium_Load
2018-09-25 19:30:00,43.28,7.93,4.38,0.022245,87.9,77.02,70200,Weekday,Tuesday,Medium_Load
2018-09-25 19:45:00,16.34,4.61,3.53,0.008205,72.44,79.59,71100,Weekday,Tuesday,Light_Load
2018-09-25 20:00:00,16.8,6.24,4.38,0.009917,86.75,98.91,72000,Weekday,Tuesday,Light_Load
2018-09-25 20:15:00,9.2,5.82,0.64,0.007671,75.99,82.24,72900,Weekday,Tuesday,Light_Load
2018-09-25 20:30:00,39.01,14.77,0.0,0.020185,75.55,79.12,73800,Weekday,Tuesday,Medium_Load
2018-09-25 20:45:00,86.17,25.09,4.88,0.045681,92.32,88.99,74700,Weekday,Tuesday,Maximum_Load
2018-09-25 21:00:00,14.74,3.7,0.0,0.009798,75.88,80.94,75600,Weekday,Tuesday,Light_Load
2018-09-25 21:15:00,40.3,14.66,3.31,0.018821,92.84,90.83,76500,Weekday,Tuesday,Medium_Load
2018-09-25 21:30:00,7.11,0.85,6.57,0.001768,88.01,95.55,77400,Weekday,Tuesday,Medium_Load
2018-09-25 21:45:00,63.18,12.66,1.08,0.03117,93.25,79.84,78300,Weekday,Tuesday,Medium_Load
2018-09-25 22:00:00,8.79,3.32,0.45,0.003852,74.64,91.31,79200,Weekday,Tuesday,Light_Load
2018-09-25 22:15:00,3.0,3.87,2.27,0.00278,71.08,93.98,80100,Weekday,Tuesday,Light_Load
2018-09-25 22:30:00,9.95,6.7,0.0,0.005759,82.47,76.53,81000,Weekday,Tuesday,Light_Load
2018-09-25 22:45:00,85.63,30.28,5.5,0.039439,98.13,81.84,81900,Weekday,Tuesday,Maximum_Load
2018-09-25 23:00:00,8.83,1.69,4.57,0.00377,84.09,79.79,82800,Weekday,Tuesday,Light_Load
2018-09-25 23:15:00,9.7,2.51,1.87,0.0,85.19,83.16,83700,Weekday,Tuesday,Light_Load
2018-09-25 23:30:00,11.75,4.32,0.0,0.002126,85.29,86.8,84600,Weekday,Tuesday,Light_Load
2018-09-25 23:45:00,17.57,3.24,4.1,0.004409,70.73,88.07,85500,Weekday,Tuesday,Light_Load
2018-09-26 00:00:00,8.61,0.0,2.58,0.003988,71.41,93.8,0,Weekday,Wednesday,Light_Load
2018-09-26 00:15:00,50.39,12.74,0.83,0.02378,79.04,92.7,900,Weekday,Wednesday,Medium_Load
2018-09-26 00:30:00,4.61,0.0,2.32,0.000995,72.04,98.63,1800,Weekday,Wednesday,Light_Load
2018-09-26 00:45:00,76.06,25.18,6.04,0.039913,99.03,87.63,2700,Weekday,Wednesday,Medium_Load
2018-09-26 01:00:00,24.87,2.78,0.34,0.011761,78.14,95.26,3600,Weekday,Wednesday,Light_Load
2018-09-26 01:15:00,14.41,2.18,6.42,0.002808,84.33,93.43,4500,Weekday,Wednesday,Light_Load
2018-09-26 01:30:00,19.59,0.75,4.69,0.008603,81.84,86.52,5400,Weekday,Wednesday,Light_Load
2018-09-26 01:45:00,7.87,6.9,2.59,0.007485,80.6,89.03,6300,Weekday,Wednesday,Light_Load
2018-09-26 02:00:00,55.93,5.73,0.8,0.026605,87.76,81.17,7200,Weekday,Wednesday,Medium_Load
2018-09-26 02:15:00,24.54,2.09,2.43,0.013845,75.54,96.79,8100,Weekday,Wednesday,Light_Load
2018-09-26 02:30:00,52.04,10.88,3.19,0.025855,94.09,78.61,9000,Weekday,Wednesday,Medium_Load
2018-09-26 02:45:00,61.83,6.81,2.93,0.030343,78.34,93.43,9900,Weekday,Wednesday,Medium_Load
2018-09-26 03:00:00,18.48,6.75,3.16,0.013392,80.04,75.88,10800,Weekday,Wednesday,Light_Load
2018-09-26 03:15:00,47.24,5.14,3.36,0.023939,77.97,77.7,11700,Weekday,Wednesday,Medium_Load
2018-09-26 03:30:00,13.69,4.43,0.99,0.005606,83.09,89.51,12600,Weekday,Wednesday,Light_Load
2018-09-26 03:45:00,23.6,3.9,2.8,0.009611,76.37,97.29,13500,Weekday,Wednesday,Light_Load
2018-09-26 04:00:00,36.78,2.51,0.02,0.015586,80.36,75.45,14400,Weekday,Wednesday,Medium_Load
2018-09-26 04:15:00,22.8,7.61,3.56,0.013327,80.5,77.96,15300,Weekday,Wednesday,Light_Load
2018-09-26 04:30:00,22.05,9.01,3.32,0.012407,83.97,82.02,16200,Weekday,Wednesday,Light_Load
2018-09-26 04:45:00,69.89,8.23,0.39,0.035682,83.56,82.22,17100,Weekday,Wednesday,Medium_Load
2018-09-26 05:00:00,101.5,12.22,4.1,0.050359,97.1,97.2,18000,Weekday,Wednesday,Maximum_Load
2018-09-26 05:15:00,5.85,2.2,0.89,0.001936,79.43,86.82,18900,Weekday,Wednesday,Light_Load
2018-09-26 05:30:00,40.0,12.48,5.8,0.019772,85.49,87.4,19800,Weekday,Wednesday,Medium_Load
2018-09-26 05:45:00,14.47,0.39,1.46,0.006399,89.81,76.66,20700,Weekday,Wednesday,Light_Load
2018-09-26 06:00:00,75.36,29.73,0.0,0.039266,88.65,75.85,21600,Weekday,Wednesday,Maximum_Load
2018-09-26 06:15:00,27.72,5.64,3.19,0.01351,89.35,77.48,22500,Weekday,Wednesday,Light_Load
2018-09-26 06:30:00,16.91,6.55,4.63,0.009733,93.27,90.7,23400,Weekday,Wednesday,Medium_Load
2018-09-26 06:45:00,31.3,7.4,4.51,0.014175,86.82,90.13,24300,Weekday,Wednesday,Light_Load
2018-09-26 07:00:00,109.8,21.76,3.15,0.057259,89.04,91.59,25200,Weekday,Wednesday,Maximum_Load
2018-09-26 07:15:00,52.52,16.52,1.65,0.028666,81.65,87.05,26100,Weekday,Wednesday,Medium_Load
2018-09-26 07:30:00,54.86,8.98,5.52,0.027281,94.72,87.63,27000,Weekday,Wednesday,Medium_Load
2018-09-26 07:45:00,20.08,4.36,3.73,0.011473,82.18,82.73,27900,Weekday,Wednesday,Light_Load
2018-09-26 08:00:00,92.5,24.61,1.93,0.046904,89.42,97.58,28800,Weekday,Wednesday,Maximum_Load
2018-09-26 08:15:00,111.68,29.04,0.0,0.056393,97.95,97.16,29700,Weekday,Wednesday,Maximum_Load
2018-09-26 08:30:00,45.61,12.66,0.0,0.022848,79.93,91.98,30600,Weekday,Wednesday,Medium_Load
2018-09-26 08:45:00,57.76,15.13,3.02,0.028085,77.92,94.34,31500,Weekday,Wednesday,Medium_Load
2018-09-26 09:00:00,71.11,17.94,0.58,0.037896,89.72,80.32,32400,Weekday,Wednesday,Maximum_Load
2018-09-26 09:15:00,56.28,18.46,0.0,0.02758,80.65,94.18,33300,Weekday,Wednesday,Medium_Load
2018-09-26 09:30:00,15.86,0.0,0.68,0.005736,80.14,87.98,34200,Weekday,Wednesday,Light_Load
2018-09-26 09:45:00,96.34,11.47,3.04,0.04768,90.26,97.75,35100,Weekday,Wednesday,Maximum_Load
2018-09-26 10:00:00,34.53,7.25,0.0,0.018263,95.22,88.16,36000,Weekday,Wednesday,Medium_Load
2018-09-26 10:15:00,53.95,12.63,2.19,0.025303,87.2,97.1,36900,Weekday,Wednesday,Medium_Load
2018-09-26 10:30:00,46.21,13.29,0.0,0.020295,86.06,86.19,37800,Weekday,Wednesday,Medium_Load
2018-09-26 10:45:00,117.9,30.48,1.19,0.060323,97.62,84.6,38700,Weekday,Wednesday,Maximum_Load
2018-09-26 11:00:00,50.18,10.62,3.66,0.024865,93.85,82.56,39600,Weekday,Wednesday,Medium_Load
2018-09-26 11:15:00,95.84,33.48,5.42,0.047021,96.87,82.49,40500,Weekday,Wednesday,Maximum_Load
2018-09-26 11:30:00,76.82,30.27,4.19,0.039718,92.51,83.14,41400,Weekday,Wednesday,Maximum_Load
2018-09-26 11:45:00,17.82,4.73,4.61,0.009076,88.2,77.45,42300,Weekday,Wednesday,Light_Load
2018-09-26 12:00:00,94.48,28.51,2.79,0.04616,93.35,78.09,43200,Weekday,Wednesday,Maximum_Load
2018-09-26 12:15:00,39.36,12.51,3.79,0.018792,77.48,97.15,44100,Weekday,Wednesday,Medium_Load
2018-09-26 12:30:00,75.7,21.38,3.25,0.037441,89.08,91.21,45000,Weekday,Wednesday,Maximum_Load
2018-09-26 12:45:00,31.93,7.9,0.97,0.015446,90.34,83.44,45900,Weekday,Wednesday,Medium_Load
2018-09-26 13:00:00,82.18,25.61,3.82,0.037771,93.08,81.11,46800,Weekday,Wednesday,Maximum_Load
2018-09-26 13:15:00,33.6,10.32,3.93,0.015978,88.42,82.46,47700,Weekday,Wednesday,Medium_Load
2018-09-26 13:30:00,15.42,0.0,2.28,0.007373,82.08,93.51,48600,Weekday,Wednesday,Light_Load
2018-09-26 13:45:00,66.98,22.25,0.15,0.034298,88.73,80.39,49500,Weekday,Wednesday,Maximum_Load
2018-09-26 14:00:00,11.52,7.45,3.94,0.006049,72.57,75.16,50400,Weekday,Wednesday,Light_Load
2018-09-26 14:15:00,63.31,20.1,4.92,0.027309,93.61,95.98,51300,Weekday,Wednesday,Maximum_Load
2018-09-26 14:30:00,59.12,5.48,4.2,0.03079,97.54,93.01,52200,Weekday,Wednesday,Medium_Load
2018-09-26 14:45:00,42.08,6.71,3.05,0.027264,94.94,97.13,53100,Weekday,Wednesday,Medium_Load
2018-09-26 15:00:00,81.78,21.01,1.05,0.037552,95.23,85.95,54000,Weekday,Wednesday,Maximum_Load
2018-09-26 15:15:00,50.17,4.99,4.81,0.026182,96.57,90.99,54900,Weekday,Wednesday,Medium_Load
2018-09-26 15:30:00,116.54,23.59,3.44,0.056014,94.24,99.66,55800,Weekday,Wednesday,Maximum_Load
2018-09-26 15:45:00,42.06,9.22,2.54,0.021596,76.79,99.86,56700,Weekday,Wednesday,Medium_Load
2018-09-26 16:00:00,18.31,5.99,6.32,0.005692,93.58,99.86,57600,Weekday,Wednesday,Medium_Load
2018-09-26 16:15:00,104.15,19.72,0.68,0.050984,88.98,83.65,58500,Weekday,Wednesday,Maximum_Load
2018-09-26 16:30:00,20.02,4.96,3.55,0.010582,93.99,94.66,59400,Weekday,Wednesday,Medium_Load
2018-09-26 16:45:00,32.82,2.99,4.75,0.015125,86.83,92.85,60300,Weekday,Wednesday,Medium_Load
2018-09-26 17:00:00,104.02,18.75,0.05,0.048558,98.23,75.73,61200,Weekday,Wednesday,Maximum_Load
2018-09-26 17:15:00,35.07,10.18,0.25,0.017165,96.82,85.6,62100,Weekday,Wednesday,Medium_Load
2018-09-26 17:30:00,31.46,11.76,1.5,0.014883,75.58,98.06,63000,Weekday,Wednesday,Medium_Load
2018-09-26 17:45:00,85.64,19.11,1.64,0.047221,96.82,83.37,63900,Weekday,Wednesday,Maximum_Load
2018-09-26 18:00:00,80.19,22.35,2.44,0.042665,93.0,91.09,64800,Weekday,Wednesday,Maximum_Load
2018-09-26 18:15:00,29.61,6.54,4.56,0.0122,97.87,76.56,65700,Weekday,Wednesday,Medium_Load
2018-09-26 18:30:00,53.21,9.41,1.76,0.022102,82.83,85.45,66600,Weekday,Wednesday,Medium_Load
2018-09-26 18:45:00,104.66,30.76,1.49,0.05476,96.54,92.55,67500,Weekday,Wednesday,Maximum_Load
2018-09-26 19:00:00,60.99,20.0,1.27,0.03064,99.24,88.8,68400,Weekday,Wednesday,Medium_Load
2018-09-26 19:15:00,48.54,10.5,2.87,0.020841,92.65,96.3,69300,Weekday,Wednesday,Medium_Load
2018-09-26 19:30:00,66.36,21.43,2.2,0.032315,92.31,95.69,70200,Weekday,Wednesday,Maximum_Load
2018-09-26 19:45:00,3.0,0.96,2.54,0.002008,72.87,90.88,71100,Weekday,Wednesday,Light_Load
2018-09-26 20:00:00,5.92,2.26,4.74,0.003678,81.43,80.09,72000,Weekday,Wednesday,Medium_Load
2018-09-26 20:15:00,101.5,15.01,1.45,0.047945,85.97,83.86,72900,Weekday,Wednesday,Maximum_Load
2018-09-26 20:30:00,43.95,8.27,3.59,0.019904,88.25,97.84,73800,Weekday,Wednesday,Medium_Load
2018-09-26 20:45:00,72.86,22.56,0.29,0.035447,95.41,82.02,74700,Weekday,Wednesday,Maximum_Load
2018-09-26 21:00:00,12.46,4.64,5.17,0.00712,96.02,83.47,75600,Weekday,Wednesday,Medium_Load
2018-09-26 21:15:00,3.0,0.06,5.77,0.0,74.53,80.7,76500,Weekday,Wednesday,Light_Load
2018-09-26 21:30:00,46.65,11.57,4.38,0.024838,94.2,78.94,77400,Weekday,Wednesday,Maximum_Load
2018-09-26 21:45:00,63.85,21.58,2.84,0.030188,89.26,90.11,78300,Weekday,Wednesday,Medium_Load
2018-09-26 22:00:00,52.04,8.9,1.73,0.0256,88.39,88.39,79200,Weekday,Wednesday,Medium_Load
2018-09-26 22:15:00,3.0,2.6,5.51,0.0,77.21,79.34,80100,Weekday,Wednesday,Light_Load
2018-09-26 22:30:00,67.61,24.19,5.15,0.0339,77.63,90.72,81000,Weekday,Wednesday,Medium_Load
2018-09-26 22:45:00,32.56,8.61,1.69,0.01525,83.34,87.18,81900,Weekday,Wednesday,Medium_Load
2018-09-26 23:00:00,16.5,4.78,3.01,0.008158,80.7,96.1,82800,Weekday,Wednesday,Light_Load
2018-09-26 23:15:00,16.84,1.63,0.65,0.007295,77.93,87.57,83700,Weekday,Wednesday,Light_Load
2018-09-26 23:30:00,42.94,5.64,0.41,0.020073,80.63,94.41,84600,Weekday,Wednesday,Medium_Load
2018-09-26 23:45:00,12.25,7.23,1.27,0.00739,85.29,95.04,85500,Weekday,Wednesday,Light_Load
2018-09-27 00:00:00,45.51,9.77,6.0,0.023247,90.66,88.23,0,Weekday,Thursday,Medium_Load
2018-09-27 00:15:00,13.09,0.0,0.0,0.006227,70.71,99.37,900,Weekday,Thursday,Light_Load
2018-09-27 00:30:00,17.65,2.87,1.85,0.008332,77.25,82.8,1800,Weekday,Thursday,Light_Load
2018-09-27 00:45:00,50.31,12.03,1.77,0.02758,75.14,85.17,2700,Weekday,Thursday,Medium_Load
2018-09-27 01:00:00,12.1,1.2,5.13,0.00225,70.9,75.22,3600,Weekday,Thursday,Light_Load
2018-09-27 01:15:00,25.42,2.58,2.41,0.014624,78.43,99.12,4500,Weekday,Thursday,Light_Load
2018-09-27 01:30:00,10.22,0.81,1.56,0.004982,77.44,94.87,5400,Weekday,Thursday,Light_Load
2018-09-27 01:45:00,53.06,20.64,4.13,0.027723,84.8,78.94,6300,Weekday,Thursday,Medium_Load
2018-09-27 02:00:00,80.71,30.18,4.79,0.042735,95.11,83.02,7200,Weekday,Thursday,Maximum_Load
2018-09-27 02:15:00,10.83,4.07,3.36,0.004341,88.99,82.6,8100,Weekday,Thursday,Light_Load
2018-09-27 02:30:00,15.82,7.92,0.0,0.004796,80.82,81.01,9000,Weekday,Thursday,Light_Load
2018-09-27 02:45:00,13.01,3.12,0.0,0.003797,71.54,88.49,9900,Weekday,Thursday,Light_Load
2018-09-27 03:00:00,58.42,6.44,3.35,0.028669,77.85,96.06,10800,Weekday,Thursday,Medium_Load
2018-09-27 03:15:00,18.0,3.37,3.09,0.007143,78.5,93.53,11700,Weekday,Thursday,Light_Load
2018-09-27 03:30:00,69.51,5.31,2.51,0.034932,91.73,88.09,12600,Weekday,Thursday,Medium_Load
2018-09-27 03:45:00,11.55,2.91,0.0,0.010325,73.24,83.08,13500,Weekday,Thursday,Light_Load
2018-09-27 04:00:00,16.38,3.64,3.46,0.00987,94.99,91.2,14400,Weekday,Thursday,Medium_Load
2018-09-27 04:15:00,22.64,2.71,1.89,0.010646,77.94,81.24,15300,Weekday,Thursday,Light_Load
2018-09-27 04:30:00,124.07,38.43,4.25,0.062737,90.4,97.93,16200,Weekday,Thursday,Maximum_Load
2018-09-27 04:45:00,23.65,8.82,1.79,0.011255,71.72,79.0,17100,Weekday,Thursday,Light_Load
2018-09-27 05:00:00,12.29,3.17,3.03,0.002325,77.68,78.4,18000,Weekday,Thursday,Light_Load
2018-09-27 05:15:00,34.56,7.51,0.32,0.014121,94.8,94.57,18900,Weekday,Thursday,Medium_Load
2018-09-27 05:30:00,80.34,18.04,4.54,0.038907,79.71,80.93,19800,Weekday,Thursday,Medium_Load
2018-09-27 05:45:00,16.95,3.25,1.94,0.009668,75.74,89.53,20700,Weekday,Thursday,Light_Load
2018-09-27 06:00:00,69.7,28.74,4.51,0.037573,99.63,83.47,21600,Weekday,Thursday,Maximum_Load
2018-09-27 06:15:00,29.51,4.59,5.64,0.015312,84.0,82.31,22500,Weekday,Thursday,Light_Load
2018-09-27 06:30:00,18.78,2.28,3.9,0.012807,76.44,96.37,23400,Weekday,Thursday,Light_Load
2018-09-27 06:45:00,19.49,6.15,1.73,0.0096,99.76,87.95,24300,Weekday,Thursday,Medium_Load
2018-09-27 07:00:00,81.07,13.8,1.59,0.037559,79.83,82.68,25200,Weekday,Thursday,Medium_Load
2018-09-27 07:15:00,58.5,5.52,1.6,0.032035,89.97,78.59,26100,Weekday,Thursday,Medium_Load
